41.5475449703152,-29.129965572252
38.319300412346,-27.4938744168982
34.1423257365209,-47.0119397022594
27.1742033279893,-61.2050726353382
25.1653511734322,-66.2360216291452
27.8271952931838,-58.5878024543127
36.3799225878627,-43.1478824572156
37.7773981019997,-53.477147403159
18.9654031222568,-65.9600401393329
41.2595598458645,-30.2592538336776
34.7766711288777,-53.8714299528903
33.8824241097969,-23.483716976551
21.5904709423573,-60.000054699805
23.3309379344839,-66.9920111779557
44.3174250654917,-19.2911943987753
35.5424375827209,-43.8928881107404
32.4726150731135,-21.993036186211
42.4476406759565,-42.3356529982209
27.3623298245072,-61.5793083568052
26.1614732257012,-50.6888165410339
27.6175067434364,-56.885055276354
37.8141168554343,-53.2768437069315
32.8489930415228,-42.9208169915378
31.8561175561758,-43.2746988187439
24.1656127985261,-66.4528723126464
33.8918075020411,-22.0227256285051
23.1139753041633,-66.975598340668
36.2610804222609,-47.6980117351784
42.9824294334545,-19.2401953207549
28.2265537208496,-51.6542205061149
41.4391883056658,-29.0493446016203
42.143960760757,-21.2025632133684
45.0866793821334,-22.4132197806455
27.0315392615488,-52.1361739532128
28.2794964528545,-62.598726005219
33.6182732543609,-47.1743851843216
32.0163118850323,-45.2991707058244
27.1586261598678,-52.1254463081502
40.0136709272848,-42.9364609759305
26.8829676593043,-50.8996732254902
39.8369779089203,-39.3171030973816
26.9179453490236,-55.7566417070807
26.0198099565623,-54.8395654372857
32.4468706427843,-44.7140633725469
32.3916376268998,-43.8891294389384
32.8479570126879,-41.9111654156847
33.8180654116777,-46.1495180440813
31.660567088841,-45.3686784709932
41.1045657098584,-39.4330060597089
18.822400462426,-65.0296299060693
24.600812708135,1.62823119472603
28.9507312929826,-47.2336232372827
42.0641893106297,-45.6749309633324
34.1334428761362,-45.0205180200053
40.3415707292262,-49.5246619567642
22.0997830215749,-11.1997331601005
42.0290003747521,-45.6849743326932
24.9129813205194,-55.5476788654173
35.1124581967214,-43.592977380533
27.1266501650943,-51.1315279169142
27.1850584642759,-53.4986331909567
41.5682380168005,-39.212241731075
37.7213724835105,-27.4778050558165
35.5615407332642,-56.484326482812
36.7835564501296,-49.3686395620909
42.149581735182,-24.3161132975654
41.1658871088178,-30.448433780217
28.8921175752637,-46.5654362877039
43.5948050093533,-21.084159086405
23.7196541376791,4.56914768765529
33.6512639953088,-46.6286708600791
41.5246179672655,-40.3010909847272
19.4105345416536,-57.7768362154208
25.1119997610728,3.01699997972497
19.0891361701115,-67.089975843014
19.8844993808128,-59.2375371854794
20.9899082985113,-55.754212078881
31.8389136254521,-47.9383814229551
33.2001843294756,-46.2445834461309
40.0219088795294,-33.7933924006942
31.9086053014496,-48.6110621679937
26.2233801285394,-50.5857548238004
39.7018785418126,-30.2703665496552
27.5380157950792,-53.9436053678718
23.6922936759284,-62.1657044853987
44.9062090421584,-39.3927529228412
40.4005622568061,-33.7067793522545
27.0978991925507,-56.1433183502332
34.4661508973808,-21.4478869133937
44.592729900154,-41.3661877200315
40.1489865503979,-33.7781413991421
27.791284930485,-60.5662351314045
42.4566445546485,-20.8107894784111
35.0924599971849,-44.1879756257119
25.5805348286703,-50.5270183298171
22.679490255474,-59.6700805055175
29.5513614803062,-50.2032712464979
36.6728361947888,-42.9966127419225
23.596486999622,-61.4428130810909
37.442866364782,-53.5169332356869
34.8948879327587,-49.2933129783389
42.8222983184848,-40.5679836950918
34.6635608338472,-44.3315527047809
33.1560282456305,-40.8087793844145
40.9742220023345,-30.0057382719149
45.1917110909486,-22.3763299672044
33.1544488447764,-21.8564401468151
43.9000392762651,-19.6238860573266
39.6755454228589,-43.1267921192374
32.5110709336868,-43.338191755886
25.8990441809546,-51.9026178388554
41.6881218923909,-20.9849404822825
28.522246849574,-50.9014538721154
41.1155715688666,-34.7589416422418
40.4135947118982,-35.3892520895871
26.9337164857388,-51.5147457860947
26.5789215231487,-56.412349255548
16.3169376290564,-67.024120455823
41.4102651966105,-34.0856837665501
41.9023552300687,-21.303474629872
43.2419422699644,-42.6300594223487
32.3482799206225,-21.9937878242889
23.7021681451569,-59.6920924007102
28.7623391268669,-50.4920264731044
28.1049314586406,-61.9473609792878
19.8072200644628,-66.3230355344185
24.6534863171544,-61.8699528613538
28.1457960282189,-56.5748064471954
36.0434782952504,-47.8987792354806
29.1024654142018,-1.62154962275214
44.6753703012688,-22.725054956911
41.9775141373661,-43.31577982807
42.7744881268396,-41.958375944446
37.1225152491034,-49.948826402636
35.3777205881503,-55.9492153916517
37.6134255509635,-52.688245132971
38.8970889408551,-49.1888657318304
29.4466905497164,-48.7077225632184
27.523720998633,-60.2433317991531
39.1068223643798,-51.0026383622084
33.2792570054933,-23.1231459356032
39.2882601666847,-39.3163876563578
28.5768030852886,-50.6315592496854
31.94930931047,-36.2010697811962
34.1931982751906,-57.2008946575019
20.8564011121243,-54.4156819031975
36.9819499014099,-53.4517180497619
32.8280236040712,-42.0585234808913
30.6789199645532,-44.636692008994
30.4241826537546,-1.69343586200214
32.3657886599485,-41.3519341510757
38.0458901991031,-39.561321644007
25.8457234531274,-52.3230550803871
32.7221303051063,-42.1667062022591
32.8842300807,-24.3762779420891
31.5866379641122,-49.1906731074757
43.0018786973128,-21.1954366602478
40.2621756112857,-34.439639997975
41.2451166329244,-29.2143749972677
19.5653989136241,-58.1168071924237
44.2885513542875,-19.4615418907337
41.9050286171595,-41.9038420293924
34.2774189402643,-21.4946862581533
37.3155874703857,-50.5132285322574
23.4227545238657,-54.5141751542482
32.7146513085583,-43.2027244531994
32.3822467997463,-24.1865042779854
40.0213974826399,-35.11616834977
26.2755750478069,-52.954092520134
36.4767049534374,-54.9914172665062
28.6368240403565,-46.8819340366395
23.6553351408693,-54.7044407801497
27.4004752160243,3.40822550225749
36.2162901500518,-45.7905953706397
27.1763059626209,-57.5059402026847
31.9920663628541,-48.2510572226102
39.3164684205669,-30.0659759570404
29.0548857635505,-59.6871473825395
40.2216689364281,-49.6991135695424
32.2459530153147,-38.2454357513392
16.3068867236237,-67.0250569949936
37.3991543553293,-50.4645042038075
34.1875823508801,-57.3363956612899
42.2684072212668,-41.0533948787365
41.6557344037363,-39.2268255274552
22.810339440694,-60.6271868610768
43.7747774395703,-42.5855743637583
41.3557824493333,-41.5400924694613
